source,target,hits,score,score.1,Hits,Score
THEREVIDAE,TABANIDAE,1.0,13.0,13.0,1.0,13.0
THRYPTOMENE,MAISONNEUVEI,1.0,13.99,13.99,1.0,13.99
THUNNUS,THYNNUS,6.0,13.26,13.26,6.0,13.26
THYMALLUS,ARCTICUS,72.0,13.18,13.18,72.0,13.18
THYSANOESSA,SPINIFERA,1.0,13.99,13.99,1.0,13.99
TILAPIA,RENDALLI,6.0,13.06,13.06,6.0,13.06
TINCA,TINCA,37.0,13.92,13.92,37.0,13.92
TOBIANUS,IMMACULATUS,1.0,13.41,13.41,1.0,13.41
TODARODES,SAGITTATUS,1.0,13.99,13.99,1.0,13.99
TOTANUS,SQUATAROLA,1.0,13.41,13.41,1.0,13.41
TOXOLASMA,PULLUS,2.0,13.99,13.99,2.0,13.99
TOXOTES,CHATAREUS,1.0,13.41,13.41,1.0,13.41
TOXOTES,LORENTZI,1.0,13.0,13.0,1.0,13.0
TRACHELIASTES,MACAULATUS,1.0,13.99,13.99,1.0,13.99
TRACHINOTUS,BLOCHII,1.0,13.41,13.41,1.0,13.41
TRACHINOTUS,OVATUS,1.0,13.41,13.41,1.0,13.41
TRACHURUS,SYMMETRICUS,7.0,13.0,13.0,7.0,13.0
TRANSVERSOTREMA,HAASI,3.0,13.41,13.41,3.0,13.41
TREMATODA,MONOGENEA,5.0,13.0,13.0,5.0,13.0
TRIAENOPHORUS,NODULOSUS,4.0,13.54,13.54,4.0,13.54
TRIBOLIUM,CONFUSUM,2.0,13.99,13.99,2.0,13.99
TRICHIURUS,LEPTURUS,2.0,13.41,13.41,2.0,13.41
TRICHODON,TRICHODON,1.0,13.99,13.99,1.0,13.99
TRICHOGASTER,TRICHOPTERUS,2.0,13.99,13.99,2.0,13.99
TRICHOPTERA,DICOSMOECUS,1.0,13.0,13.0,1.0,13.0
TRIDENTATUS,CLUPEIDAE,1.0,13.41,13.41,1.0,13.41
TRIDENTIGER,BIFASCIATUS,2.0,13.41,13.41,2.0,13.41
TRIDENTIGER,TRIGONOCEPHALUS,2.0,13.41,13.41,2.0,13.41
TRIGLOCHIN,PROCERA,12.0,13.54,13.54,12.0,13.54
TRIGLOPS,MURRAYI,2.0,13.99,13.99,2.0,13.99
TRINECTES,PAULISTANUS,1.0,13.99,13.99,1.0,13.99
TRINGA,TOTANUS,1.0,13.41,13.41,1.0,13.41
TRIODIA,BASEDOWII,1.0,13.99,13.99,1.0,13.99
TROTA,IRIDEA,5.0,13.99,13.99,5.0,13.99
TRUITE,ARC-EN-CIEL,1.0,13.99,13.99,1.0,13.99
TRUTTAE,MONOGENEA,2.0,13.99,13.99,2.0,13.99
TRYPAEA,AUSTRALIENSIS,1.0,13.99,13.99,1.0,13.99
TRYPANOSOMA,EVANSI,1.0,13.99,13.99,1.0,13.99
TUBIFEX,TUBIFEX,5.0,13.41,13.41,5.0,13.41
TUBULOVESICULA,LINDBERGI,1.0,13.99,13.99,1.0,13.99
TURBELLARIA,OSTRACODA,1.0,13.41,13.41,1.0,13.41
TURSIOPS,TRUNCATUS,4.0,13.41,13.41,4.0,13.41
TYLODELPHIS,CLAVATA,1.0,13.41,13.41,1.0,13.41
TYPHA,LATIFOLIA,5.0,13.51,13.51,5.0,13.51
TYRODELPHYS,CLAVATA,1.0,13.41,13.41,1.0,13.41
ULVA,TAENIATA,1.0,13.99,13.99,1.0,13.99
ULVARIA,SUBBIFURCATA,6.0,13.99,13.99,6.0,13.99
UMBRA,LIMI,6.0,13.67,13.67,6.0,13.67
UNIO,DECORATUS,1.0,13.99,13.99,1.0,13.99
UNIOMERUS,CAROLINIANUS,3.0,13.99,13.99,3.0,13.99
URANOSCOPUS,SULPHUREUS,1.0,13.99,13.99,1.0,13.99
URIA,AALGE,3.0,13.99,13.99,3.0,13.99
UROCONGER,LEPTURUS,1.0,13.0,13.0,1.0,13.0
URSUS,ARCTOS,4.0,13.83,13.83,4.0,13.83
UTILIS,MARXIANUS,1.0,13.41,13.41,1.0,13.41
UTTERBACKIA,IMBECILLIS,3.0,13.99,13.99,3.0,13.99
UVULIFER,AMBLOPLITIS,1.0,13.99,13.99,1.0,13.99
VALENCIENNEA,LONGIPINNIS,2.0,13.99,13.99,2.0,13.99
VALLISNERIA,GIGANTEA,2.0,13.41,13.41,2.0,13.41
VALVATIDAE,HYDROBIIDAE,1.0,13.99,13.99,1.0,13.99
VANEYI,FULVIDRACO,1.0,13.0,13.0,1.0,13.0
VARICUS,COMMUNIS,1.0,13.41,13.41,1.0,13.41
VAUCHERIA,DICHOTOMA,1.0,13.99,13.99,1.0,13.99
VELESUNIO,MORTOENICUS,1.0,13.99,13.99,1.0,13.99
VELIIDAE,NOTONECTIDAE,1.0,13.99,13.99,1.0,13.99
VENEFICA,OCELLA,1.0,13.99,13.99,1.0,13.99
VERONICA,BECCABUNGA,1.0,13.99,13.99,1.0,13.99
VERTEBRATE,CRANIATA,1.0,13.99,13.99,1.0,13.99
VERTICILLATA,SPIRALIS,1.0,13.41,13.41,1.0,13.41
VERTIGO,MOULINSIANA,3.0,13.99,13.99,3.0,13.99
VIBRIO,ANGUILLARUM,2.0,13.0,13.0,2.0,13.0
VIBRIO,CHOLERAE,2.0,13.19,13.19,2.0,13.19
VICTORIENSIS,ARTHROPODA,1.0,13.99,13.99,1.0,13.99
VILLOSA,DELUMBIS,2.0,13.0,13.0,2.0,13.0
VILLOSA,VAUGHANIANA,2.0,13.0,13.0,2.0,13.0
VIVIPARA,LACERTIDAE,1.0,13.99,13.99,1.0,13.99
VIVIPARUS,GEORGIANUS,19.0,13.99,13.99,19.0,13.99
VOLUME,CHAOBORUS,1.0,13.99,13.99,1.0,13.99
WATERWAY,COLUMBIA,1.0,13.0,13.0,1.0,13.0
XENOCLARIAS,EUPOGON,2.0,13.67,13.67,2.0,13.67
XENOMYSTAX,ATRARIUS,1.0,13.99,13.99,1.0,13.99
XENOPUS,LAEVIS,11.0,13.65,13.65,11.0,13.65
XIPHOPHORUS,BIRCHMANNI,1.0,13.0,13.0,1.0,13.0
XIPHOPHORUS,HELLERI,2.0,13.67,13.67,2.0,13.67
XYLOCOPA,AERATUS,1.0,13.99,13.99,1.0,13.99
XYRAUCHEN,TEXANUS,3.0,13.58,13.58,3.0,13.58
YERSINIA,RUCKERI,2.0,13.99,13.99,2.0,13.99
ZALOPHUS,CALIFORNIANUS,4.0,13.83,13.83,4.0,13.83
ZANNICHELLIA,PALUSTRIS,2.0,13.19,13.19,2.0,13.19
ZEYLANICOBDELLA,ARUGAMENSIS,1.0,13.99,13.99,1.0,13.99
ZINGEL,STREBER,2.0,13.205,13.205,2.0,13.205
ZINGEL,ZINGEL,1.0,13.41,13.41,1.0,13.41
ZOARCES,VIVIPARUS,4.0,13.99,13.99,4.0,13.99
ZONE,MATERIAL,1.0,13.0,13.0,1.0,13.0
ZONE,MEMBRANE,1.0,13.0,13.0,1.0,13.0
ZONE,MORPHOLOGY,1.0,13.0,13.0,1.0,13.0
ZOOPLANKTIVORE,GASTEROSTEUS,1.0,13.99,13.99,1.0,13.99
ZOOTHAMNIUM,EPISTYLIS,1.0,13.99,13.99,1.0,13.99
ZOOTOCA,VIVIPARA,3.0,13.77,13.77,3.0,13.77
ZOSTERA,MARINA,12.0,13.63,13.63,12.0,13.63
ZOSTERA,ULVA,1.0,13.41,13.41,1.0,13.41
ZOSTERELLA,DUBIA,1.0,13.99,13.99,1.0,13.99
ZOSTERISESSOR,OPHIOCEPHALUS,1.0,13.99,13.99,1.0,13.99
ZYGOPTERA,AESHNIDAE,2.0,13.41,13.41,2.0,13.41
ZYXOMMA,PETIOLATUM,1.0,13.99,13.99,1.0,13.99
