source,target,hits,score,score.1,Hits,Score
OPSANUS,BETA,2.0,13.67,13.67,2.0,13.67
OPSEPOEODUS,EMILIAE,1.0,12.68,12.68,1.0,12.68
OPSOPOEODUS,EMILIAE,1.0,12.68,12.68,1.0,12.68
ORATORIA,STOMATOPODA,1.0,13.0,13.0,1.0,13.0
ORATOSQUILLA,STOMATOPODA,1.0,13.0,13.0,1.0,13.0
ORCONECTES,LIMOSUS,5.0,12.03,12.03,5.0,12.03
ORCONECTES,PROPINQUUS,8.0,12.64,12.64,8.0,12.64
ORCONECTES,RUSTICUS,7.0,12.41,12.41,7.0,12.41
OREGON,COASTA,1.0,13.99,13.99,1.0,13.99
OREGONICHTHUS,CRAMERI,1.0,13.99,13.99,1.0,13.99
OREMACULATUS,NANI,1.0,13.41,13.41,1.0,13.41
OREOCHROMIS,AUREUS,15.0,12.13,12.13,15.0,12.13
OREOCHROMIS,MOSSAMBICUS,29.0,12.87,12.87,29.0,12.87
OREOCHROMIS,NILOTICUS,35.0,12.79,12.79,35.0,12.79
ORNITHODIPLOSTOMUM,PTYCHOCHEILUS,2.0,13.67,13.67,2.0,13.67
ORNITHODIPLOSTOMUM,PTYCHOCHELIUS,1.0,13.0,13.0,1.0,13.0
ORONECTES,LIMOSUS,1.0,12.19,12.19,1.0,12.19
ORTHETRUM,CANCELLATUM,1.0,13.99,13.99,1.0,13.99
ORTHODON,MICROLEPIDOTUS,1.0,12.41,12.41,1.0,12.41
ORTHOPTERA,COLEOPTERA,2.0,12.54,12.54,2.0,12.54
ORTHOSPINUS,FRANCISCENSIS,1.0,13.99,13.99,1.0,13.99
ORYCTOLAGUS,CUNICULUS,1.0,13.99,13.99,1.0,13.99
ORYZIAS,HADIATYAE,1.0,12.19,12.19,1.0,12.19
ORYZIAS,LATIPES,4.0,13.67,13.67,4.0,13.67
OSCITILLORIA,RUBESCENS,1.0,13.99,13.99,1.0,13.99
OSMERIDAE,EPERLANUS,1.0,13.41,13.41,1.0,13.41
OSMERIDAE,OSMERUS,1.0,13.41,13.41,1.0,13.41
OSMERIFORMES,GALAXIIFORMES,1.0,13.99,13.99,1.0,13.99
OSMERUS,EPERLANUS,34.0,13.31,13.31,34.0,13.31
OSMERUS,MORDAX,40.0,13.28,13.28,40.0,13.28
OSPHRONEMUS,GORAMY,1.0,13.99,13.99,1.0,13.99
OSTEICHTHYES,HYPOPHTHALMIDAE,2.0,12.19,12.19,2.0,12.19
OSTEICHTHYES,SCORPAENIFORMES,2.0,12.41,12.41,2.0,12.41
OSTREA,ANGASI,3.0,12.26,12.26,3.0,12.26
OSTREA,CHILENSIS,3.0,12.12,12.12,3.0,12.12
OTOPHYSI,GYMNOTIFORMES,2.0,12.29,12.29,2.0,12.29
OTOPHYSI,SILURIFORMES,9.0,13.71,13.71,9.0,13.71
OVA,RIGIDA,1.0,13.99,13.99,1.0,13.99
OXYELEOTRIS,LINEOLATUS,1.0,12.68,12.68,1.0,12.68
OXYURA,LEUCOCEPHALA,1.0,13.99,13.99,1.0,13.99
PACHYCARA,BRACHYCEPHALUM,1.0,13.99,13.99,1.0,13.99
PACIFASTACUS,LENIUSCULUS,16.0,13.91,13.91,16.0,13.91
PACIFASTICUS,KLAMATHENSIS,2.0,13.41,13.41,2.0,13.41
PADOGOBIUS,MARTENSI,1.0,13.99,13.99,1.0,13.99
PAEDOCYPRIS,PROGENETICA,2.0,13.99,13.99,2.0,13.99
PAEDOPHRYNE,AMAUENSIS,1.0,13.99,13.99,1.0,13.99
PAGELLUS,ERYTHRINUS,1.0,13.99,13.99,1.0,13.99
PAGOPHILUS,GROENLANDICUS,1.0,13.99,13.99,1.0,13.99
PAGRUS,MAJOR,3.0,12.41,12.41,3.0,12.41
PALAEMON,SERRATUS,1.0,12.68,12.68,1.0,12.68
PALAEMON,SERRIFER,2.0,13.41,13.41,2.0,13.41
PALAEMONETES,ARGENTINUS,1.0,13.0,13.0,1.0,13.0
PALAEMONETES,PUGIO,2.0,13.19,13.19,2.0,13.19
PALAEMONIDAE,DECAPODA,1.0,12.19,12.19,1.0,12.19
PALLASII,CATOSTOMIDAE,1.0,13.41,13.41,1.0,13.41
PAMPUS,ARGENTEUS,2.0,12.83,12.83,2.0,12.83
PAMPUS,ARGENTUS,1.0,12.68,12.68,1.0,12.68
PAMPUS,CHINENSIS,1.0,12.19,12.19,1.0,12.19
PANAQUE,SUTTONORUM,8.0,13.99,13.99,8.0,13.99
PANDALIS,BOREALIS,1.0,13.41,13.41,1.0,13.41
PANDION,HALIAETUS,3.0,13.99,13.99,3.0,13.99
PANGASIUS,BASA,1.0,12.41,12.41,1.0,12.41
PANGASIUS,BOCOURTI,2.0,13.19,13.19,2.0,13.19
PANGASIUS,HYPOPHTHALMUS,1.0,12.19,12.19,1.0,12.19
PANGASIUS,SUTCHI,1.0,12.41,12.41,1.0,12.41
PANULIRUS,MARGINATUS,3.0,13.26,13.26,3.0,13.26
PAPILIO,AEGEUS,1.0,13.99,13.99,1.0,13.99
PARACENTROTUS,LIVIDUS,1.0,13.99,13.99,1.0,13.99
PARACHEIRODON,INNESI,2.0,13.99,13.99,2.0,13.99
PARACHONDROSTOMA,MIEGII,1.0,13.41,13.41,1.0,13.41
PARAGONIMUS,WESTERMANI,1.0,13.99,13.99,1.0,13.99
PARAHUCHO,THYMALLINAE,1.0,13.41,13.41,1.0,13.41
PARALICHTHYS,DENTATUS,11.0,13.0,13.0,11.0,13.0
PARALICHTHYS,OLIVACEUS,22.0,13.62,13.62,22.0,13.62
PARALOMIS,GRANULOSA,1.0,13.41,13.41,1.0,13.41
PARAPERCIDAE,MUGILOIDIDAE,1.0,13.99,13.99,1.0,13.99
PARAPOCRYPTES,SERPERASTER,1.0,13.99,13.99,1.0,13.99
PARAPRISTIPOMA,TRILINEATUM,2.0,13.67,13.67,2.0,13.67
PARASALMO,PENSHINENSIS,1.0,13.0,13.0,1.0,13.0
PARATHALESTRIS,CRONI,1.0,13.99,13.99,1.0,13.99
PARAXANTHUS,BARBIGER,2.0,13.99,13.99,2.0,13.99
PARCOBLATTA,PENNSYLVANICA,1.0,13.99,13.99,1.0,13.99
PAROPHRYS,VETULUS,2.0,13.67,13.67,2.0,13.67
PARREYSIA,CYLINDRICA,4.0,13.83,13.83,4.0,13.83
PARVA,IDELLUS,1.0,12.68,12.68,1.0,12.68
PARVICAPSULA,MINIBICORNIS,5.0,13.99,13.99,5.0,13.99
PARVOCALANUS,CRASSIROSTRIS,3.0,13.99,13.99,3.0,13.99
PARYPHOSTOMUM,RADIATUM,2.0,13.99,13.99,2.0,13.99
PASPALUM,DISTICHUM,1.0,13.41,13.41,1.0,13.41
PASPALUM,ECHINOCHLOA,1.0,13.41,13.41,1.0,13.41
PASSALIDAE,ACARI,1.0,12.68,12.68,1.0,12.68
PASSER,DOMESTICUS,1.0,13.41,13.41,1.0,13.41
PATAGONINA,HATCHERI,2.0,13.99,13.99,2.0,13.99
PATELLA,VULGATA,1.0,13.99,13.99,1.0,13.99
PAURORHYNCHUS,HIODONTIS,1.0,13.99,13.99,1.0,13.99
PEARSONELLUM,CORVENTUM,5.0,13.99,13.99,5.0,13.99
PECES,CONTINENTALES,1.0,13.99,13.99,1.0,13.99
PECTINATUS,CHARA,2.0,12.68,12.68,2.0,12.68
PECTINATUS,CIRRHOSA,1.0,12.68,12.68,1.0,12.68
PECTORALIS,OSMERIDAE,1.0,13.41,13.41,1.0,13.41
PELAGIA,NOCTILUCA,1.0,13.99,13.99,1.0,13.99
PELECANOIDES,GARNOTII,2.0,13.99,13.99,2.0,13.99
PELECANUS,ONOCHROTALUS,1.0,13.99,13.99,1.0,13.99
PELECUS,CULTRATUS,4.0,13.99,13.99,4.0,13.99
PELLONULA,LEOENSIS,1.0,13.99,13.99,1.0,13.99
PELLUCIDA,ETHEOSTOMA,1.0,13.41,13.41,1.0,13.41
PELOBATES,FUSCUS,2.0,12.68,12.68,2.0,12.68
PELTEOBAGRUS,FULVIDRACO,1.0,13.0,13.0,1.0,13.0
PENAEUS,ESCULENTUS,3.0,13.12,13.12,3.0,13.12
PENAEUS,MONODON,3.0,13.0,13.0,3.0,13.0
PENNAHIA,ARGENTATUS,1.0,13.0,13.0,1.0,13.0
PENSHINENSIS,PURPURATUS,1.0,13.41,13.41,1.0,13.41
PERCA,FLAVESCENS,136.0,12.4,12.4,136.0,12.4
PERCA,MAXIMA,2.0,12.09,12.09,2.0,12.09
PERCA,PSETTA,2.0,12.09,12.09,2.0,12.09
PERCCOTTUS,GLENII,1.0,13.99,13.99,1.0,13.99
PERCH,FLAVESCENS,1.0,12.68,12.68,1.0,12.68
PERCICHTHYS,COLHUAPIENSIS,4.0,13.0,13.0,4.0,13.0
PERCICHTHYS,TRUCHA,8.0,13.67,13.67,8.0,13.67
PERCIDAE,PERCIDAE,1.0,12.41,12.41,1.0,12.41
PERCIFORMES,PINGUIPEDIDAE,2.0,12.54,12.54,2.0,12.54
PERCIFORMES,SCIAENIDAE,4.0,13.19,13.19,4.0,13.19
PERCINA,MACULATA,5.0,12.68,12.68,5.0,12.68
PERCOPSIS,OMISCOMAYCUS,16.0,13.87,13.87,16.0,13.87
PERIPHYLLA,CORONATAE,1.0,13.0,13.0,1.0,13.0
PERIPLANETA,AUSTRALASIAE,1.0,12.41,12.41,1.0,12.41
PERIPLANETA,BRUNNEA,1.0,13.0,13.0,1.0,13.0
PERIPLANETA,FULIGINOSA,1.0,13.0,13.0,1.0,13.0
PERISSODACTYLA,CARNIVORA,1.0,13.99,13.99,1.0,13.99
PERLODIDAE,PERLIDAE,1.0,13.99,13.99,1.0,13.99
PERNA,CANALICULUS,2.0,13.99,13.99,2.0,13.99
PETENIA,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
PETROCEPHALUS,CATOSTOMA,1.0,13.99,13.99,1.0,13.99
PETROMYZON,MARINUS,245.0,13.95,13.95,245.0,13.95
PHACELLOPHORA,CAMTSCHATICA,1.0,13.41,13.41,1.0,13.41
PHAGICOLA,LONGA,1.0,12.19,12.19,1.0,12.19
PHAGICOLA,NANA,4.0,13.41,13.41,4.0,13.41
PHALACROCORAX,AURITUS,13.0,13.79,13.79,13.0,13.79
PHALAROPUS,TRICOLOR,1.0,13.99,13.99,1.0,13.99
PHENACOBIUS,MIRABILIS,2.0,12.83,12.83,2.0,12.83
PHILASTERIDES,DICENTRARCHI,1.0,13.99,13.99,1.0,13.99
PHILONEMA,ONCORHYNCHI,7.0,13.99,13.99,7.0,13.99
PHILORHEITHRIDAE,CALAMOCERATIDAE,1.0,13.99,13.99,1.0,13.99
PHOCA,GROENLANDICA,2.0,12.41,12.41,2.0,12.41
PHOCA,VITULINA,7.0,13.72,13.72,7.0,13.72
PHOLIS,GUNNELLUS,2.0,13.41,13.41,2.0,13.41
PHOLIS,LAETA,1.0,12.68,12.68,1.0,12.68
PHOLIS,ORNATA,1.0,12.68,12.68,1.0,12.68
PHOXINUS,BARBATULUS,2.0,12.29,12.29,2.0,12.29
PHOXINUS,BIPUNCTATUS,1.0,12.68,12.68,1.0,12.68
PHOXINUS,PHOXINUS,46.0,13.86,13.86,46.0,13.86
PHREATOICOPSIS,RAFFAE,1.0,13.99,13.99,1.0,13.99
PHYLLODISTOMUM,CONOSTOMUM,7.0,13.34,13.34,7.0,13.34
PHYLLODISTOMUM,UMBLAE,3.0,12.68,12.68,3.0,12.68
PHYSA,GYRAULUS,1.0,13.99,13.99,1.0,13.99
PHYSELLA,GYRINA,1.0,13.99,13.99,1.0,13.99
PIARACTUS,BRACHYPOMUS,2.0,13.67,13.67,2.0,13.67
PIARACTUS,MESOPOTAMICUS,1.0,13.0,13.0,1.0,13.0
PICHIA,PASTORIS,1.0,13.99,13.99,1.0,13.99
PILUMNOPEUS,MAKIANUS,1.0,13.99,13.99,1.0,13.99
PIMELODUS,PICTUS,2.0,13.67,13.67,2.0,13.67
PIMEPHALES,NOTATUS,12.0,12.83,12.83,12.0,12.83
PIMEPHALES,PROMELAS,23.0,13.59,13.59,23.0,13.59
PINCTADA,FUCATA,1.0,13.41,13.41,1.0,13.41
PINGUIPES,CHILENSIS,2.0,12.68,12.68,2.0,12.68
PINUS,SYLVESTRIS,2.0,13.67,13.67,2.0,13.67
PIPESTRELLUS,PIPISTRELLUS,1.0,13.99,13.99,1.0,13.99
PIRENELLA,CONICA,5.0,13.86,13.86,5.0,13.86
PISCICOLA,GEOMETRA,5.0,13.99,13.99,5.0,13.99
PISIDIUM,LILLJEBORGI,1.0,13.0,13.0,1.0,13.0
PISODONOPHIS,BORO,3.0,13.99,13.99,3.0,13.99
PISTIA,CHARA,1.0,13.0,13.0,1.0,13.0
PISTIA,STRATIOTES,1.0,13.0,13.0,1.0,13.0
PLAGIOSCION,SQUAMOSISSIMUS,21.0,13.99,13.99,21.0,13.99
PLANCTONEMA,LAUTERBORNII,2.0,13.99,13.99,2.0,13.99
PLANKTON,LARVA,3.0,12.68,12.68,3.0,12.68
PLANKTON,LARVAE,3.0,12.68,12.68,3.0,12.68
PLANORBELLA,TRIVOLIS,1.0,13.41,13.41,1.0,13.41
PLANORBELLA,TRIVOLVIS,1.0,13.41,13.41,1.0,13.41
PLANORBIS,CORNEUS,1.0,13.41,13.41,1.0,13.41
PLASTIC,AQUARIA,1.0,13.0,13.0,1.0,13.0
PLATICHTHYS,FLESUS,7.0,13.72,13.72,7.0,13.72
PLATYCEPHALUS,FUSCUS,5.0,13.62,13.62,5.0,13.62
PLATYHELMINTHES,MONOGENEA,4.0,12.41,12.41,4.0,12.41
PLATYHELMINTHES,MONOGENOIDEA,2.0,12.19,12.19,2.0,12.19
PLATYMERA,GAUDICHAUDII,1.0,13.99,13.99,1.0,13.99
PLECOGLOSSUS,ALTIVELIS,9.0,13.92,13.92,9.0,13.92
PLECTORHINCHUS,CINCTUS,1.0,13.99,13.99,1.0,13.99
PLECTROPOMUS,LEOPARDUS,6.0,13.99,13.99,6.0,13.99
PLEUROBRACHIA,BACHEI,1.0,13.99,13.99,1.0,13.99
PLEURONECTES,PLATESSA,22.0,13.7,13.7,22.0,13.7
PLEURONECTIDAE,BOTHIDAE,3.0,13.99,13.99,3.0,13.99
PLEUROTUS,OSTREATUS,1.0,13.99,13.99,1.0,13.99
PLUCHEA,SERICEA,1.0,13.99,13.99,1.0,13.99
PLUVIALIS,APRICARIA,1.0,13.41,13.41,1.0,13.41
PLUVIALIS,SQUATAROLA,1.0,13.0,13.0,1.0,13.0
PODICEPS,CRISTATUS,7.0,13.72,13.72,7.0,13.72
PODICEPS,GRISEGENA,2.0,12.54,12.54,2.0,12.54
PODOCOTYLE,ATOMON,2.0,13.99,13.99,2.0,13.99
POECILIA,LATIPINNA,7.0,12.9,12.9,7.0,12.9
POECILIA,RETICULATA,14.0,13.41,13.41,14.0,13.41
POGONIAS,CROMIS,1.0,13.99,13.99,1.0,13.99
POGONICHTHYS,MACROLEPIDOTUS,1.0,12.68,12.68,1.0,12.68
POGONICTHYS,MACROLEPIDOTUS,1.0,12.68,12.68,1.0,12.68
POLEMONIUM,CAERULEUM,1.0,12.41,12.41,1.0,12.41
POLYARTHRA,DOLICHOPTERA,2.0,13.99,13.99,2.0,13.99
POLYCENTROPODIDAE,ATHERICIDAE,1.0,13.41,13.41,1.0,13.41
POLYCENTROPODIDAE,GLOSSOSOMATIDAE,1.0,13.41,13.41,1.0,13.41
POLYGONUM,HYDRILLA,1.0,13.41,13.41,1.0,13.41
POLYGONUM,LAPATHIFOLIUM,1.0,13.41,13.41,1.0,13.41
POLYMIXIA,BERNDTI,1.0,13.99,13.99,1.0,13.99
POLYMORPHUS,PARADOXUS,2.0,13.67,13.67,2.0,13.67
POLYODON,SPATHULA,4.0,13.99,13.99,4.0,13.99
POLYPEDILUM,NUBECULOSUM,1.0,13.41,13.41,1.0,13.41
POLYPEDILUM,PAVIDUS,1.0,13.41,13.41,1.0,13.41
POLYPHEMUS,PEDICULUS,2.0,13.67,13.67,2.0,13.67
POLYPTERUS,LEPISOSTEUS,1.0,13.99,13.99,1.0,13.99
POLYRHIZA,PINNATA,1.0,13.41,13.41,1.0,13.41
POMACEA,INSULARUM,2.0,13.99,13.99,2.0,13.99
POMACENTRUS,AMBOINENSIS,4.0,13.99,13.99,4.0,13.99
POMATOMUS,SALTATRIX,8.0,13.99,13.99,8.0,13.99
POMATOSCHISTUS,MINUTUS,14.0,13.52,13.52,14.0,13.52
POMOXIS,ANNULARIS,12.0,13.0,13.0,12.0,13.0
POMOXIS,NIGROMACULATUS,23.0,13.57,13.57,23.0,13.57
POMPHORHYNCHUS,LAEVIS,3.0,12.49,12.49,3.0,12.49
PONTEDERIA,CORDATA,3.0,13.99,13.99,3.0,13.99
PONTICOLA,KESSLERI,2.0,13.41,13.41,2.0,13.41
PONTOPOREIIDAE,AMPHIPODA,1.0,12.41,12.41,1.0,12.41
POPULUS,FREMONTII,1.0,13.99,13.99,1.0,13.99
PORIFERA,COELENTERATA,1.0,13.41,13.41,1.0,13.41
PORTELLA,CELIA,1.0,13.99,13.99,1.0,13.99
PORTUNUS,PELAGICUS,2.0,13.99,13.99,2.0,13.99
POSIDONIA,OCEANICA,1.0,13.99,13.99,1.0,13.99
POSTDIPLOSTOMUM,GRAYII,2.0,13.99,13.99,2.0,13.99
POSTHODIPLOSTOMUM,BREVICAUDATUM,1.0,13.0,13.0,1.0,13.0
POSTHODIPLOSTOMUM,CUTICOLA,1.0,13.0,13.0,1.0,13.0
POSTHODIPLOSTOMUM,MINIMUM,1.0,12.41,12.41,1.0,12.41
POSTVECTIS,BREVIPINNIS,1.0,12.19,12.19,1.0,12.19
POTAMANTHUS,LUTEUS,3.0,13.0,13.0,3.0,13.0
POTAMOCORBULA,AMURENSIS,5.0,13.51,13.51,5.0,13.51
POTAMOGETON,CHARA,2.0,12.68,12.68,2.0,12.68
POTAMOGETON,PECTINATUS,19.0,13.01,13.01,19.0,13.01
POTAMOPHYLAX,CINGULATUS,2.0,13.99,13.99,2.0,13.99
POTAMOPYRGUS,ANTIPODARUM,9.0,13.99,13.99,9.0,13.99
POVILLA,ADUSTA,2.0,13.67,13.67,2.0,13.67
POVILLA,DISTRIBUTION,1.0,12.68,12.68,1.0,12.68
PRIONACE,GLAUCA,1.0,13.99,13.99,1.0,13.99
PRISTIPOMOIDES,FILAMENTOSUS,1.0,13.0,13.0,1.0,13.0
PRISTIPOMOIDES,ZONATUS,1.0,13.41,13.41,1.0,13.41
PROBARBUS,FISH,1.0,13.0,13.0,1.0,13.0
PROBARBUS,JULLIENI,3.0,13.335,13.335,3.0,13.335
PROBARBUS,PROBARBUS,1.0,13.0,13.0,1.0,13.0
PROCAMBARUS,CLARKII,5.0,12.68,12.68,5.0,12.68
PROCHILODUS,COSTATUS,1.0,13.0,13.0,1.0,13.0
PROCHILODUS,LINEATUS,2.0,13.41,13.41,2.0,13.41
PROCHLADIUS,LINEATUS,1.0,13.0,13.0,1.0,13.0
PROLATILUS,JUGULARIS,4.0,13.99,13.99,4.0,13.99
PROMELAS,OBTUSUS,1.0,12.41,12.41,1.0,12.41
PRONOTOGRAMMUS,MARTINICENSIS,1.0,13.99,13.99,1.0,13.99
PROSOPIUM,CYLINDRACEUM,6.0,12.19,12.19,6.0,12.19
PROSOPIUM,WILLIAMSONI,18.0,13.36,13.36,18.0,13.36
PROSORHYNCHUS,CRUCIBULUM,1.0,13.99,13.99,1.0,13.99
PROTACANTHOPTERYGII,ESOCIFORMES,3.0,13.12,13.12,3.0,13.12
PROTACANTHOPTERYGII,SALMONIFORMES,3.0,13.12,13.12,3.0,13.12
PROTEOCEPHALUS,LONGICOLLIS,1.0,13.99,13.99,1.0,13.99
PROTERORHINUS,MARMORATUS,9.0,13.36,13.36,9.0,13.36
PROTOPTERUS,AETHIOPICUS,2.0,13.99,13.99,2.0,13.99
PROTOSPIRURA,MURICOLA,1.0,13.99,13.99,1.0,13.99
PROTRACHYPENE,MONODON,1.0,12.68,12.68,1.0,12.68
PSECTROCLADIUS,CRICOTOPUS,2.0,13.99,13.99,2.0,13.99
PSEPHENIDAE,PTILODACTYLIDAE,1.0,13.99,13.99,1.0,13.99
PSETTA,MAXIMA,15.0,13.77,13.77,15.0,13.77
PSETTICHTHYS,MELANOSTICTUS,1.0,13.99,13.99,1.0,13.99
PSEUDOBAGRUS,FULVIDRACO,1.0,13.0,13.0,1.0,13.0
PSEUDOCALANUS,MINUTUS,5.0,12.46,12.46,5.0,12.46
PSEUDOCARANX,DENTEX,2.0,12.68,12.68,2.0,12.68
PSEUDOCHONDROSTOMA,POLYLEPIS,1.0,13.41,13.41,1.0,13.41
PSEUDOMUGIL,SIGNIFER,1.0,13.99,13.99,1.0,13.99
PSEUDOPENTACEROS,WHEELERI,5.0,13.99,13.99,5.0,13.99
PSEUDOPLEURONECTES,AMERICANUS,13.0,13.17,13.17,13.0,13.17
PSEUDORAPHIS,SPINESCENS,1.0,13.99,13.99,1.0,13.99
PSEUDORASBORA,PARVA,5.0,13.41,13.41,5.0,13.41
PSEUDORHABDOSYNOCHUS,COIOIDESIS,1.0,13.99,13.99,1.0,13.99
PSEUDOSCIAENA,CROCEA,1.0,13.0,13.0,1.0,13.0
PSEUDOSTAUROSIRA,BREVISTRIATA,2.0,13.99,13.99,2.0,13.99
PSEUDOTERRANOVA,DECIPIENS,1.0,13.99,13.99,1.0,13.99
PSEUDOTROPHEUS,ORNATUS,1.0,13.0,13.0,1.0,13.0
PSYCHOMYIIDAE,PHILOPOTAMIDAE,1.0,13.41,13.41,1.0,13.41
PTERIDIUM,AQUILINUM,1.0,13.99,13.99,1.0,13.99
PTEROIS,VOLITANS,1.0,13.99,13.99,1.0,13.99
PTEROPHYLLUM,ALTUM,2.0,13.19,13.19,2.0,13.19
PTEROPHYLLUM,EIMEKEI,3.0,13.58,13.58,3.0,13.58
PTYCHOCHEILUS,GRANDIS,8.0,12.64,12.64,8.0,12.64
PTYCHOCHEILUS,OREGONENSIS,18.0,13.41,13.41,18.0,13.41
PTYCHOGONIMUS,MEGASTOMA,1.0,12.41,12.41,1.0,12.41
PUELCHANA,DENSELAMELLOSA,1.0,12.68,12.68,1.0,12.68
PUNGITIUS,PUNGITIUS,45.0,13.85,13.85,45.0,13.85
PUNTIUS,GONIONOTUS,2.0,13.0,13.0,2.0,13.0
PUNTIUS,SARANA,1.0,12.68,12.68,1.0,12.68
PUNTIUS,SOPHORE,1.0,12.41,12.41,1.0,12.41
PYCNOSCELUS,SURINAMENSIS,1.0,13.99,13.99,1.0,13.99
PYGANADON,CATARACTA,3.0,13.77,13.77,3.0,13.77
PYGANODON,CATARACTA,1.0,12.68,12.68,1.0,12.68
PYGIDIOPSIS,GENATA,2.0,13.99,13.99,2.0,13.99
PYLODICTIS,OLIVARIS,7.0,13.9,13.9,7.0,13.9
PYLODICTUS,OTOPHYSI,1.0,12.68,12.68,1.0,12.68
QUADRATA,PRIODONTA,1.0,12.68,12.68,1.0,12.68
QUADRIGULA,ABUNDANS,1.0,13.0,13.0,1.0,13.0
RACHYCENTRON,CANADUM,4.0,13.99,13.99,4.0,13.99
RADIATA,COELENTERATA,1.0,13.41,13.41,1.0,13.41
RALPHARIA,COCCINEA,1.0,13.99,13.99,1.0,13.99
RANA,CATESBEIANA,4.0,12.35,12.35,4.0,12.35
RANA,TEMPORARIA,12.0,13.54,13.54,12.0,13.54
RANINA,RANINA,2.0,13.99,13.99,2.0,13.99
RANUNCULION,FLUITANTIS,7.0,13.99,13.99,7.0,13.99
RANUNCULUS,BATRACHIUM,1.0,12.68,12.68,1.0,12.68
RANUNCULUS,PENICILLATUS,1.0,12.19,12.19,1.0,12.19
RANUNCULUS,TRICHOPHYLLUS,1.0,13.0,13.0,1.0,13.0
RAPHIDASCARIS,ACUS,2.0,13.99,13.99,2.0,13.99
RASTRINEOBOLA,ARGENTEA,7.0,13.9,13.9,7.0,13.9
RECOVERY,LUCIUS,1.0,12.68,12.68,1.0,12.68
RECOVERY,PTYCHOCHEILUS,1.0,12.68,12.68,1.0,12.68
REDEYE,LUNATUS,1.0,13.0,13.0,1.0,13.0
REFRINGENS,REFRINGENS,1.0,13.0,13.0,1.0,13.0
RELICTUS,SOLITARIUS,1.0,13.99,13.99,1.0,13.99
REMIZ,PENDULINUS,1.0,13.99,13.99,1.0,13.99
RENIBACTERIUM,SALMONINARUM,4.0,13.99,13.99,4.0,13.99
RETICULATA,EXCISUM,1.0,12.68,12.68,1.0,12.68
RETICULATA,POECILIIDAE,1.0,12.41,12.41,1.0,12.41
RETROPINNA,RETROPINNA,3.0,13.77,13.77,3.0,13.77
RETROPINNA,SEMONI,1.0,12.68,12.68,1.0,12.68
RHABDOSARGUS,HOLUBI,2.0,13.99,13.99,2.0,13.99
RHABDOSPORA,THELOHANI,3.0,13.99,13.99,3.0,13.99
RHANTUS,SIKKIMENSIS,2.0,13.99,13.99,2.0,13.99
RHINICHTHYS,ATRATULUS,12.0,13.03,13.03,12.0,13.03
RHINICHTHYS,CATARACTAE,13.0,13.05,13.05,13.0,13.05
RHINICHTHYS,OSCULUS,7.0,12.41,12.41,7.0,12.41
RHINODON,TYPUS,1.0,13.99,13.99,1.0,13.99
RHINOGOBIUS,BRUNNEUS,2.0,13.67,13.67,2.0,13.67
RHINOGOBIUS,MACULAFASCIATUS,1.0,13.0,13.0,1.0,13.0
RHIPIDOCOTYLE,FENNICA,1.0,13.41,13.41,1.0,13.41
RHIPIDOCOTYLE,JOHNSTONEI,1.0,13.41,13.41,1.0,13.41
RHIZOPUS,ORYZAE,8.0,13.83,13.83,8.0,13.83
RHODEUS,AMARUS,1.0,12.41,12.41,1.0,12.41
RHODEUS,SERICEUS,3.0,13.58,13.58,3.0,13.58
RHODODENDRON,PONTICUM,6.0,13.99,13.99,6.0,13.99
RHODYMENIACEAE,RHODOPHYTA,1.0,13.99,13.99,1.0,13.99
RHOMBOSOLEA,TAPIRINA,3.0,13.99,13.99,3.0,13.99
RICHARDSONII,EXALBESCENS,1.0,12.41,12.41,1.0,12.41
RICHARDSONIUS,BALTEATUS,11.0,13.99,13.99,11.0,13.99
RIVULUS,HARTII,3.0,13.99,13.99,3.0,13.99
ROBUSTUS,KREFFTI,1.0,13.41,13.41,1.0,13.41
ROMANOGOBIO,VLADYKOVI,1.0,13.0,13.0,1.0,13.0
ROOSEVELTIELLA,NATTERERI,1.0,13.99,13.99,1.0,13.99
RORIPPA,NASTURTIUM-AQUATICUM,1.0,13.99,13.99,1.0,13.99
ROSSIA,GONATIDAE,1.0,13.0,13.0,1.0,13.0
ROSSIA,PACIFICA,2.0,13.67,13.67,2.0,13.67
ROSTRATA,OCEANICUS,1.0,12.41,12.41,1.0,12.41
ROTIFERA,PROTOZOA,1.0,13.99,13.99,1.0,13.99
ROUND,AMNICOLA,1.0,12.19,12.19,1.0,12.19
ROUND,GYRAULUS,1.0,12.41,12.41,1.0,12.41
ROUND,PHYSA,1.0,12.41,12.41,1.0,12.41
RUBELLUS,STRAMINEUS,1.0,12.19,12.19,1.0,12.19
RUDERATUS,VERMICULATA,2.0,13.41,13.41,2.0,13.41
RUMEX,CRISPUS,1.0,12.41,12.41,1.0,12.41
RUMEX,OBTUSIFOLIUS,1.0,13.0,13.0,1.0,13.0
RUPPIA,CIRRHOSA,1.0,12.41,12.41,1.0,12.41
RUPPIA,MARITIMA,2.0,13.41,13.41,2.0,13.41
RUSTICUS,BIOMASS,1.0,12.41,12.41,1.0,12.41
RUSTICUS,CAMBARIDAE,1.0,13.41,13.41,1.0,13.41
RUSTICUS,CUT,1.0,13.0,13.0,1.0,13.0
RUSTICUS,MACROPHYTE,1.0,12.19,12.19,1.0,12.19
RUTILIS,RUTILIS,2.0,13.41,13.41,2.0,13.41
